n,repeat,round,total_ms,avg_ms,first_result
252,500,2,11.9251,0.0238501,12316
252,500,3,12.5905,0.0251811,12316
253,500,1,19.797,0.039594,12361
253,500,2,15.8929,0.0317857,12361
253,500,3,13.6069,0.0272139,12361
254,500,1,12.7472,0.0254944,12425
254,500,2,19.3637,0.0387274,12425
254,500,3,12.9813,0.0259627,12425
255,500,1,17.2893,0.0345786,12510
255,500,2,17.1771,0.0343542,12510
255,500,3,23.2961,0.0465923,12510
256,500,1,14.4506,0.0289013,12516
256,500,2,11.8444,0.0236888,12516
256,500,3,12.0429,0.0240858,12516
257,150,1,3.29305,0.0219537,12530
257,150,2,4.48519,0.0299013,12530
257,150,3,4.97968,0.0331979,12530
258,150,1,4.57781,0.0305188,12554
258,150,2,3.31604,0.0221069,12554
258,150,3,3.70462,0.0246975,12554
259,150,1,3.37106,0.0224737,12590
259,150,2,3.36346,0.022423,12590
259,150,3,3.54653,0.0236435,12590
260,150,1,3.47801,0.0231867,12640
260,150,2,3.75983,0.0250655,12640
260,150,3,3.67145,0.0244764,12640
261,150,1,5.01835,0.0334557,12646
261,150,2,4.91971,0.0327981,12646
261,150,3,4.89576,0.0326384,12646
262,150,1,4.71501,0.0314334,12660
262,150,2,6.50853,0.0433902,12660
262,150,3,5.47443,0.0364962,12660
263,150,1,3.94147,0.0262764,12684
263,150,2,3.81084,0.0254056,12684
263,150,3,4.35067,0.0290045,12684
264,150,1,3.56444,0.023763,12720
264,150,2,3.48258,0.0232172,12720
264,150,3,3.57501,0.0238334,12720
265,150,1,3.66571,0.0244381,12770
265,150,2,3.76439,0.0250959,12770
265,150,3,3.61599,0.0241066,12770
266,150,1,3.60211,0.0240141,12836
266,150,2,3.72664,0.0248443,12836
266,150,3,3.80843,0.0253896,12836
267,150,1,3.59144,0.023943,12920
267,150,2,3.65394,0.0243596,12920
267,150,3,3.51292,0.0234195,12920
268,150,1,3.76219,0.0250813,13024
268,150,2,3.65277,0.0243518,13024
268,150,3,3.73165,0.0248777,13024
269,150,1,3.61316,0.0240877,13150
269,150,2,3.68191,0.0245461,13150
269,150,3,3.62369,0.024158,13150
270,150,1,3.74021,0.0249347,13300
270,150,2,3.8819,0.0258794,13300
270,150,3,3.90966,0.0260644,13300
271,150,1,4.11589,0.0274393,13316
271,150,2,3.79419,0.0252946,13316
271,150,3,3.92985,0.026199,13316
272,150,1,3.93209,0.026214,13350
272,150,2,4.15697,0.0277131,13350
272,150,3,3.90475,0.0260317,13350
273,150,1,3.71282,0.0247521,13353
273,150,2,3.80421,0.0253614,13353
273,150,3,4.80173,0.0320115,13353
274,150,1,3.97184,0.026479,13361
274,150,2,4.0613,0.0270753,13361
274,150,3,4.82214,0.0321476,13361
275,150,1,4.21495,0.0280997,13376
275,150,2,4.29161,0.0286107,13376
275,150,3,4.46061,0.0297374,13376
276,150,1,5.10499,0.0340332,13400
276,150,2,4.05925,0.0270616,13400
276,150,3,4.18449,0.0278966,13400
277,150,1,4.31375,0.0287583,13435
277,150,2,4.38941,0.0292627,13435
277,150,3,4.00423,0.0266948,13435
278,150,1,3.98721,0.0265814,13483
278,150,2,3.9735,0.02649,13483
278,150,3,4.46617,0.0297745,13483
279,150,1,4.0293,0.026862,13546
279,150,2,4.12415,0.0274943,13546
279,150,3,4.00871,0.0267247,13546
280,150,1,4.87294,0.0324862,13626
280,150,2,4.19847,0.0279898,13626
280,150,3,4.13835,0.027589,13626
281,150,1,4.25068,0.0283379,13635
281,150,2,4.0788,0.027192,13635
281,150,3,4.26635,0.0284423,13635
282,150,1,4.03369,0.0268913,13655
282,150,2,4.34468,0.0289645,13655
282,150,3,4.4322,0.029548,13655
283,150,1,3.961,0.0264067,13688
283,150,2,3.93655,0.0262437,13688
283,150,3,4.00046,0.0266697,13688
284,150,1,4.19831,0.0279887,13736
284,150,2,4.96854,0.0331236,13736
284,150,3,4.07455,0.0271637,13736
285,150,1,4.01035,0.0267357,13801
285,150,2,4.00915,0.0267276,13801
285,150,3,4.19185,0.0279456,13801
286,150,1,4.37099,0.0291399,13885
286,150,2,4.70016,0.0313344,13885
286,150,3,4.30168,0.0286779,13885
287,150,1,4.15359,0.0276906,13990
287,150,2,5.07374,0.0338249,13990
287,150,3,5.73143,0.0382095,13990
288,150,1,5.15361,0.0343574,14118
288,150,2,4.25088,0.0283392,14118
288,150,3,4.77978,0.0318652,14118
289,150,1,4.35186,0.0290124,14271
289,150,2,4.21965,0.028131,14271
289,150,3,4.35859,0.0290573,14271
290,150,1,4.27336,0.0284891,14281
290,150,2,4.30009,0.0286673,14281
290,150,3,4.17767,0.0278512,14281
291,150,1,4.76276,0.0317517,14283
291,150,2,4.25812,0.0283875,14283
291,150,3,4.45893,0.0297262,14283
292,150,1,5.47098,0.0364732,14289
292,150,2,4.73029,0.0315353,14289
292,150,3,4.26728,0.0284485,14289
293,150,1,4.24132,0.0282755,14301
293,150,2,5.12223,0.0341482,14301
293,150,3,4.60809,0.0307206,14301
294,150,1,4.3919,0.0292793,14321
294,150,2,5.64102,0.0376068,14321
294,150,3,6.11955,0.040797,14321
295,150,1,5.3604,0.035736,14351
295,150,2,5.02696,0.033513,14351
295,150,3,4.61425,0.0307617,14351
296,150,1,4.24113,0.0282742,14393
296,150,2,4.31064,0.0287376,14393
296,150,3,4.29035,0.0286023,14393
297,150,1,4.34934,0.0289956,14449
297,150,2,4.53333,0.0302222,14449
297,150,3,4.5625,0.0304167,14449
298,150,1,4.39276,0.0292851,14521
298,150,2,4.58548,0.0305699,14521
298,150,3,4.46617,0.0297745,14521
299,150,1,5.66062,0.0377375,14611
299,150,2,4.76535,0.031769,14611
299,150,3,4.93499,0.0329,14611
300,150,1,5.02267,0.0334845,14721
300,150,2,4.75797,0.0317198,14721
300,150,3,4.57593,0.0305062,14721
301,150,1,5.24453,0.0349635,14733
301,150,2,5.05368,0.0336912,14733
301,150,3,4.82584,0.0321723,14733
302,150,1,5.14911,0.0343274,14759
302,150,2,4.8267,0.032178,14759
302,150,3,4.74322,0.0316215,14759
303,150,1,4.67288,0.0311526,14801
303,150,2,5.00597,0.0333731,14801
303,150,3,4.66956,0.0311304,14801
304,150,1,4.81985,0.0321324,14861
304,150,2,5.01787,0.0334525,14861
304,150,3,4.65601,0.03104,14861
305,150,1,4.62698,0.0308465,14941
305,150,2,4.71085,0.0314057,14941
305,150,3,4.72963,0.0315309,14941
306,150,1,5.07007,0.0338005,15043
306,150,2,4.82259,0.0321506,15043
306,150,3,4.71038,0.0314025,15043
307,150,1,4.71111,0.0314074,15050
307,150,2,5.93783,0.0395855,15050
307,150,3,5.09688,0.0339792,15050
308,150,1,4.77867,0.0318578,15066
308,150,2,4.77854,0.031857,15066
308,150,3,4.88901,0.0325934,15066
309,150,1,4.72873,0.0315249,15093
309,150,2,4.75935,0.031729,15093
309,150,3,4.74117,0.0316078,15093
310,150,1,5.46614,0.0364409,15133
310,150,2,4.79756,0.0319838,15133
310,150,3,4.92776,0.0328517,15133
311,150,1,5.14901,0.0343267,15138
311,150,2,5.12845,0.0341896,15138
311,150,3,5.24653,0.0349769,15138
312,150,1,5.34996,0.0356664,15150
312,150,2,5.08653,0.0339102,15150
312,150,3,4.97498,0.0331665,15150
313,150,1,4.77421,0.0318281,15171
313,150,2,5.13391,0.0342261,15171
313,150,3,6.00076,0.0400051,15171
314,150,1,5.07073,0.0338048,15203
314,150,2,5.40637,0.0360425,15203
314,150,3,5.34983,0.0356655,15203
315,150,1,4.9014,0.032676,15248
315,150,2,5.05773,0.0337182,15248
315,150,3,5.10949,0.0340633,15248
316,150,1,5.15164,0.0343442,15308
316,150,2,5.35688,0.0357125,15308
316,150,3,5.06309,0.0337539,15308
317,150,1,4.88525,0.0325683,15385
317,150,2,5.14602,0.0343068,15385
317,150,3,6.04369,0.0402912,15385
318,150,1,5.0711,0.0338073,15481
318,150,2,5.50389,0.0366926,15481
318,150,3,5.34985,0.0356657,15481
319,150,1,5.21258,0.0347505,15598
319,150,2,5.7688,0.0384587,15598
319,150,3,5.6499,0.037666,15598
320,150,1,5.23135,0.0348757,15738
320,150,2,5.05918,0.0337279,15738
320,150,3,5.02113,0.0334742,15738
321,150,1,6.14729,0.0409819,15753
321,150,2,5.91691,0.0394461,15753
321,150,3,5.61549,0.0374366,15753
322,150,1,6.24667,0.0416445,15785
322,150,2,5.51658,0.0367772,15785
322,150,3,5.75904,0.0383936,15785
323,150,1,5.42592,0.0361728,15836
323,150,2,6.03944,0.040263,15836
323,150,3,5.60816,0.0373877,15836
324,150,1,5.16139,0.0344092,15840
324,150,2,5.13067,0.0342045,15840
324,150,3,5.19888,0.0346592,15840
325,150,1,5.26445,0.0350963,15850
325,150,2,5.28602,0.0352401,15850
325,150,3,5.22649,0.0348433,15850
326,150,1,5.28705,0.035247,15868
326,150,2,5.36401,0.03576,15868
326,150,3,5.43729,0.0362486,15868
327,150,1,8.54139,0.0569426,15896
327,150,2,7.90191,0.0526794,15896
327,150,3,8.51607,0.0567738,15896
328,150,1,7.11548,0.0474365,15936
328,150,2,11.5444,0.0769628,15936
328,150,3,6.95551,0.04637,15936
329,150,1,9.22061,0.0614707,15990
329,150,2,6.2679,0.041786,15990
329,150,3,8.02553,0.0535035,15990
330,150,1,6.06189,0.0404126,16060
330,150,2,6.46401,0.0430934,16060
330,150,3,5.68705,0.0379136,16060
331,150,1,6.19219,0.0412813,16068
331,150,2,6.48305,0.0432203,16068
331,150,3,5.85881,0.0390588,16068
332,150,1,6.36083,0.0424055,16086
332,150,2,5.9012,0.0393413,16086
332,150,3,5.38612,0.0359075,16086
333,150,1,6.41868,0.0427912,16116
333,150,2,5.80755,0.038717,16116
333,150,3,5.8871,0.0392473,16116
334,150,1,5.72847,0.0381898,16160
334,150,2,5.93068,0.0395379,16160
334,150,3,5.90813,0.0393875,16160
335,150,1,5.83756,0.038917,16220
335,150,2,6.02352,0.0401568,16220
335,150,3,6.37903,0.0425268,16220
336,150,1,5.69568,0.0379712,16298
336,150,2,5.56477,0.0370984,16298
336,150,3,6.71763,0.0447842,16298
337,150,1,5.84612,0.0389742,16396
337,150,2,5.94292,0.0396195,16396
337,150,3,6.06744,0.0404496,16396
338,150,1,5.87278,0.0391518,16516
338,150,2,5.87846,0.0391897,16516
338,150,3,5.89955,0.0393303,16516
339,150,1,5.71667,0.0381112,16660
339,150,2,8.28912,0.0552608,16660
339,150,3,7.28942,0.0485961,16660
340,150,1,6.40073,0.0426715,16830
340,150,2,6.11722,0.0407814,16830
340,150,3,6.72776,0.0448517,16830
341,150,1,6.10628,0.0407086,16831
341,150,2,5.82762,0.0388508,16831
341,150,3,7.50088,0.0500059,16831
342,150,1,8.27975,0.0551983,16835
342,150,2,7.43374,0.0495583,16835
342,150,3,6.27119,0.0418079,16835
343,150,1,5.81814,0.0387876,16844
343,150,2,5.99576,0.0399718,16844
343,150,3,8.85096,0.0590064,16844
344,150,1,8.09688,0.0539792,16860
344,150,2,7.19437,0.0479625,16860
344,150,3,6.70514,0.0447009,16860
345,150,1,6.02137,0.0401425,16885
345,150,2,5.97152,0.0398101,16885
345,150,3,5.82438,0.0388292,16885
346,150,1,8.42762,0.0561841,16921
346,150,2,7.44535,0.0496357,16921
346,150,3,6.22132,0.0414755,16921
347,150,1,9.34253,0.0622835,16970
347,150,2,6.96321,0.0464214,16970
347,150,3,8.04279,0.0536186,16970
348,150,1,6.99692,0.0466461,17034
348,150,2,6.2908,0.0419387,17034
348,150,3,6.05576,0.0403717,17034
349,150,1,5.96746,0.0397831,17115
349,150,2,6.19356,0.0412904,17115
349,150,3,6.44372,0.0429581,17115
350,150,1,6.28913,0.0419275,17215
350,150,2,6.09875,0.0406583,17215
350,150,3,6.0632,0.0404213,17215
351,150,1,6.13387,0.0408925,17226
351,150,2,6.15132,0.0410088,17226
351,150,3,6.07799,0.0405199,17226
352,150,1,6.14417,0.0409611,17250
352,150,2,6.04903,0.0403268,17250
352,150,3,6.05236,0.0403491,17250
353,150,1,10.5745,0.0704967,17289
353,150,2,7.241,0.0482733,17289
353,150,3,10.8671,0.0724473,17289
354,150,1,7.45153,0.0496768,17345
354,150,2,7.90319,0.0526879,17345
354,150,3,7.1757,0.047838,17345
355,150,1,6.30787,0.0420524,17420
355,150,2,6.6817,0.0445447,17420
355,150,3,6.65843,0.0443895,17420
356,150,1,8.31999,0.0554666,17516
356,150,2,7.32493,0.0488329,17516
356,150,3,6.36507,0.0424338,17516
357,150,1,6.26916,0.0417944,17635
357,150,2,6.20782,0.0413854,17635
357,150,3,6.21791,0.0414527,17635
358,150,1,11.967,0.0797797,17643
358,150,2,8.78339,0.058556,17643
358,150,3,8.82713,0.0588476,17643
359,150,1,6.72921,0.0448614,17661
359,150,2,6.5912,0.0439413,17661
359,150,3,9.8123,0.0654153,17661
360,150,1,7.16974,0.0477983,17691
360,150,2,7.39082,0.0492721,17691
360,150,3,7.10994,0.0473996,17691
361,150,1,6.32853,0.0421902,17695
361,150,2,6.82339,0.0454893,17695
361,150,3,7.97085,0.053139,17695
362,150,1,6.51491,0.0434327,17705
362,150,2,6.50943,0.0433962,17705
362,150,3,6.52514,0.0435009,17705
363,150,1,6.45918,0.0430612,17723
363,150,2,6.54642,0.0436428,17723
363,150,3,11.3956,0.0759705,17723
364,150,1,9.15383,0.0610256,17751
364,150,2,7.29734,0.048649,17751
364,150,3,7.31411,0.0487607,17751
365,150,1,13.6148,0.0907653,17791
365,150,2,8.91255,0.059417,17791
365,150,3,7.34953,0.0489969,17791
366,150,1,7.10479,0.0473653,17845
366,150,2,6.73698,0.0449132,17845
366,150,3,7.70029,0.0513353,17845
367,150,1,6.8,0.0453333,17915
367,150,2,8.91595,0.0594397,17915
367,150,3,7.48876,0.049925,17915
368,150,1,7.61325,0.050755,18003
368,150,2,8.86463,0.0590975,18003
368,150,3,9.69691,0.0646461,18003
369,150,1,9.65095,0.0643397,18111
369,150,2,8.32776,0.0555184,18111
369,150,3,7.63398,0.0508932,18111
370,150,1,7.8154,0.0521027,18241
370,150,2,7.27204,0.0484803,18241
370,150,3,6.96246,0.0464164,18241
371,150,1,11.3086,0.0753908,18255
371,150,2,10.5187,0.0701246,18255
371,150,3,9.86631,0.0657754,18255
372,150,1,7.04419,0.0469613,18285
372,150,2,8.59082,0.0572722,18285
372,150,3,6.95688,0.0463792,18285
373,150,1,9.03761,0.0602507,18333
373,150,2,8.56609,0.0571073,18333
373,150,3,9.98789,0.0665859,18333
374,150,1,8.97223,0.0598149,18401
374,150,2,8.02496,0.0534997,18401
374,150,3,7.66198,0.0510799,18401
375,150,1,8.74958,0.0583305,18406
375,150,2,8.15893,0.0543928,18406
375,150,3,8.54392,0.0569594,18406
376,150,1,8.74935,0.058329,18418
376,150,2,8.41942,0.0561295,18418
376,150,3,8.3151,0.055434,18418
377,150,1,9.38802,0.0625868,18439
377,150,2,9.56249,0.0637499,18439
377,150,3,9.11753,0.0607835,18439
378,150,1,8.31003,0.0554002,18471
378,150,2,8.16423,0.0544282,18471
378,150,3,9.081,0.06054,18471
379,150,1,8.06386,0.0537591,18516
379,150,2,8.50072,0.0566715,18516
379,150,3,8.68357,0.0578905,18516
380,150,1,8.13772,0.0542515,18576
380,150,2,8.3319,0.055546,18576
380,150,3,8.53903,0.0569268,18576
381,150,1,8.19192,0.0546128,18583
381,150,2,19.5481,0.130321,18583
381,150,3,11.4473,0.0763154,18583
382,150,1,8.32519,0.0555013,18599
382,150,2,9.17441,0.0611627,18599
382,150,3,9.85787,0.0657191,18599
383,150,1,12.5424,0.0836162,18626
383,150,2,8.69788,0.0579858,18626
383,150,3,11.7032,0.0780212,18626
384,150,1,9.92401,0.0661601,18666
384,150,2,9.24921,0.0616614,18666
384,150,3,8.64282,0.0576188,18666
385,150,1,8.84457,0.0589638,18721
385,150,2,10.3343,0.0688954,18721
385,150,3,8.98147,0.0598765,18721
386,150,1,8.28302,0.0552202,18793
386,150,2,11.0798,0.0738652,18793
386,150,3,8.97014,0.0598009,18793
387,150,1,8.88626,0.0592417,18884
387,150,2,10.4893,0.0699283,18884
387,150,3,9.23544,0.0615696,18884
388,150,1,8.15818,0.0543879,18996
388,150,2,8.2265,0.0548434,18996
388,150,3,8.16921,0.0544614,18996
389,150,1,8.22213,0.0548142,19131
389,150,2,8.26951,0.0551301,19131
389,150,3,8.76484,0.0584322,19131
390,150,1,8.419,0.0561266,19291
390,150,2,8.24854,0.0549902,19291
390,150,3,11.9287,0.0795248,19291
391,150,1,11.1969,0.0746458,19308
391,150,2,8.7888,0.058592,19308
391,150,3,13.2375,0.0882498,19308
392,150,1,14.2756,0.0951704,19310
392,150,2,16.0486,0.106991,19310
392,150,3,13.0059,0.086706,19310
393,150,1,11.6768,0.0778455,19316
393,150,2,14.1045,0.0940297,19316
393,150,3,12.0421,0.0802805,19316
394,150,1,11.1206,0.0741376,19328
394,150,2,11.0222,0.0734811,19328
394,150,3,10.2096,0.0680641,19328
395,150,1,8.753,0.0583533,19348
395,150,2,8.55856,0.0570571,19348
395,150,3,9.58589,0.063906,19348
396,150,1,13.679,0.0911931,19378
396,150,2,9.34702,0.0623135,19378
396,150,3,10.1595,0.0677303,19378
397,150,1,9.40947,0.0627298,19420
397,150,2,9.24846,0.0616564,19420
397,150,3,9.63589,0.0642393,19420
398,150,1,10.0956,0.0673038,19476
398,150,2,9.9976,0.0666507,19476
398,150,3,9.2176,0.0614506,19476
399,150,1,8.75505,0.058367,19548
399,150,2,10.1474,0.0676491,19548
399,150,3,9.01744,0.0601162,19548
400,150,1,10.2443,0.0682953,19638
400,150,2,8.90666,0.0593777,19638
400,150,3,12.4347,0.0828982,19638
401,150,1,10.9474,0.0729824,19648
401,150,2,11.6108,0.0774052,19648
401,150,3,9.41321,0.0627547,19648
402,150,1,9.48097,0.0632064,19670
402,150,2,9.20702,0.0613801,19670
402,150,3,9.9276,0.066184,19670
403,150,1,14.7385,0.098257,19706
403,150,2,12.1882,0.0812546,19706
403,150,3,11.5078,0.0767184,19706
404,150,1,9.99439,0.0666293,19758
404,150,2,9.70306,0.0646871,19758
404,150,3,10.9907,0.0732716,19758
405,150,1,8.94119,0.059608,19828
405,150,2,8.90249,0.0593499,19828
405,150,3,11.117,0.0741134,19828
406,150,1,12.0491,0.0803273,19918
406,150,2,10.0859,0.067239,19918
406,150,3,13.3695,0.0891301,19918
407,150,1,10.7088,0.0713917,20030
407,150,2,11.9881,0.0799207,20030
407,150,3,9.73679,0.0649119,20030
408,150,1,11.1766,0.0745108,20166
408,150,2,12.977,0.086513,20166
408,150,3,12.5148,0.0834321,20166
409,150,1,11.4303,0.076202,20175
409,150,2,10.916,0.0727735,20175
409,150,3,13.8806,0.0925375,20175
410,150,1,12.5028,0.0833521,20195
410,150,2,14.0263,0.0935089,20195
410,150,3,13.4892,0.0899279,20195
411,150,1,19.5218,0.130145,20198
411,150,2,16.1585,0.107723,20198
411,150,3,16.0976,0.107317,20198
412,150,1,10.4722,0.0698146,20206
412,150,2,11.6551,0.0777007,20206
412,150,3,10.2411,0.0682737,20206
413,150,1,9.37024,0.0624682,20221
413,150,2,10.8549,0.072366,20221
413,150,3,10.1144,0.0674291,20221
414,150,1,10.4204,0.0694696,20245
414,150,2,12.3526,0.0823504,20245
414,150,3,12.8466,0.0856439,20245
415,150,1,10.6792,0.0711948,20280
415,150,2,10.0792,0.0671949,20280
415,150,3,9.71269,0.0647513,20280
416,150,1,9.00898,0.0600599,20328
416,150,2,10.3087,0.0687244,20328
416,150,3,9.14985,0.060999,20328
417,150,1,9.38737,0.0625825,20391
417,150,2,8.96819,0.0597879,20391
417,150,3,9.18796,0.0612531,20391
418,150,1,8.62952,0.0575301,20471
418,150,2,8.73225,0.058215,20471
418,150,3,9.62123,0.0641415,20471
419,150,1,9.12372,0.0608248,20570
419,150,2,9.72899,0.0648599,20570
419,150,3,9.14948,0.0609965,20570
420,150,1,8.68191,0.0578794,20690
420,150,2,9.18073,0.0612049,20690
420,150,3,9.05179,0.0603453,20690
421,150,1,9.561,0.06374,20703
421,150,2,8.89948,0.0593298,20703
421,150,3,10.0783,0.0671889,20703
422,150,1,8.9082,0.059388,20731
422,150,2,11.2304,0.0748692,20731
422,150,3,9.79184,0.0652789,20731
423,150,1,8.89577,0.0593052,20776
423,150,2,9.79893,0.0653262,20776
423,150,3,9.24084,0.0616056,20776
424,150,1,9.1994,0.0613293,20840
424,150,2,9.95657,0.0663771,20840
424,150,3,9.31871,0.0621247,20840
425,150,1,9.84285,0.065619,20925
425,150,2,9.67053,0.0644702,20925
425,150,3,9.3482,0.0623213,20925
426,150,1,10.3521,0.069014,20931
426,150,2,9.41793,0.0627862,20931
426,150,3,9.73338,0.0648892,20931
427,150,1,9.01582,0.0601055,20945
427,150,2,9.72232,0.0648155,20945
427,150,3,11.1884,0.0745892,20945
428,150,1,11.5565,0.0770432,20969
428,150,2,11.1536,0.0743574,20969
428,150,3,10.325,0.0688335,20969
429,150,1,8.86757,0.0591171,21005
429,150,2,10.3019,0.0686792,21005
429,150,3,10.1863,0.0679088,21005
430,150,1,9.88176,0.0658784,21055
430,150,2,9.70749,0.0647166,21055
430,150,3,9.353,0.0623534,21055
431,150,1,10.0637,0.0670915,21061
431,150,2,9.5949,0.063966,21061
431,150,3,9.14807,0.0609871,21061
432,150,1,9.58187,0.0638791,21075
432,150,2,9.3124,0.0620827,21075
432,150,3,9.55534,0.0637022,21075
433,150,1,9.6998,0.0646653,21099
433,150,2,9.61782,0.0641188,21099
433,150,3,10.207,0.0680463,21099
434,150,1,9.09539,0.0606359,21135
434,150,2,9.62592,0.0641728,21135
434,150,3,9.40038,0.0626692,21135
435,150,1,10.5997,0.0706645,21185
435,150,2,11.431,0.0762064,21185
435,150,3,10.2997,0.0686649,21185
436,150,1,9.68821,0.064588,21251
436,150,2,10.5252,0.0701683,21251
436,150,3,10.4199,0.0694659,21251
437,150,1,9.41707,0.0627804,21335
437,150,2,10.7299,0.0715329,21335
437,150,3,9.70864,0.0647243,21335
438,150,1,10.0925,0.0672833,21439
438,150,2,10.1109,0.0674059,21439
438,150,3,10.1299,0.0675324,21439
439,150,1,12.0835,0.0805566,21565
439,150,2,11.3921,0.0759472,21565
439,150,3,11.2075,0.0747167,21565
440,150,1,10.8955,0.0726369,21715
440,150,2,12.1473,0.0809818,21715
440,150,3,12.2678,0.0817854,21715
441,150,1,12.949,0.0863268,21731
441,150,2,12.3926,0.0826172,21731
441,150,3,12.2851,0.0819004,21731
442,150,1,12.1904,0.0812695,21765
442,150,2,14.2278,0.0948521,21765
442,150,3,11.1381,0.0742542,21765
443,150,1,11.0624,0.0737494,21768
443,150,2,12.0835,0.0805566,21768
443,150,3,11.74,0.0782667,21768
444,150,1,10.951,0.0730064,21776
444,150,2,11.6584,0.0777228,21776
